loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,credit_category
1738,2,Graduate,No,6600000,13100000,20,885,10900000,4300000,20600000,6200000,Approved,42000000,
4252,0,Graduate,Yes,6100000,14600000,18,645,14500000,200000,23000000,4600000,Approved,42300000,Good
312,4,Graduate,No,5900000,16800000,8,481,6900000,11400000,19500000,3300000,Rejected,41100000,Poor
549,1,Not Graduate,No,1900000,4900000,20,647,4100000,2100000,6800000,1700000,Approved,14700000,Good
2952,4,Graduate,No,400000,1500000,4,846,300000,0,1600000,600000,Approved,2500000,Excellent
4100,3,Graduate,No,8700000,31100000,16,760,400000,1800000,19300000,4800000,Rejected,26300000,Excellent
307,5,Not Graduate,No,9000000,29300000,4,531,10400000,9500000,35500000,5800000,Approved,61200000,Fair
695,3,Not Graduate,No,5700000,19400000,2,335,7400000,10600000,20600000,7100000,Approved,45700000,Poor
1928,0,Not Graduate,Yes,5500000,15300000,4,859,4600000,9500000,21400000,2900000,Approved,38400000,
3420,3,Not Graduate,No,5100000,11000000,16,826,11800000,2900000,12900000,2700000,Approved,30300000,Excellent
750,4,Not Graduate,No,5700000,19600000,8,691,8800000,2200000,12100000,3000000,Approved,26100000,Good
3173,5,Not Graduate,No,9200000,23900000,10,335,5800000,15300000,35400000,10700000,Rejected,67200000,Poor
1267,4,Not Graduate,No,6800000,17000000,2,749,18000000,3800000,27100000,9400000,Approved,58300000,Excellent
2402,5,Not Graduate,Yes,4100000,9600000,2,307,8800000,7800000,8500000,3100000,Rejected,28200000,Poor
2584,4,Graduate,Yes,5900000,17300000,20,657,1500000,5600000,13000000,4100000,Approved,24200000,Good
2904,5,Graduate,Yes,8100000,22500000,2,808,4800000,6100000,16900000,6000000,Approved,33800000,Excellent
971,3,Not Graduate,Yes,4000000,10400000,14,609,2100000,6900000,11700000,4600000,Approved,25300000,Good
14,2,Graduate,Yes,9100000,31500000,14,679,10800000,16600000,20900000,5000000,Approved,53300000,Good
874,4,Graduate,No,9000000,34700000,4,771,4800000,9500000,34100000,7700000,Approved,56100000,Excellent
809,3,Not Graduate,No,5800000,12800000,20,335,4400000,3000000,15300000,8000000,Rejected,30700000,Poor
515,4,Graduate,Yes,7900000,25900000,14,373,10900000,14300000,27700000,7600000,Rejected,60500000,Poor
3565,5,Not Graduate,No,5600000,13600000,4,449,5900000,5700000,18800000,4300000,Rejected,34700000,Poor
410,5,Not Graduate,No,3000000,11800000,6,847,8200000,2200000,7100000,2300000,Approved,19800000,Excellent
2894,3,Graduate,Yes,1100000,4100000,20,863,800000,1100000,3700000,600000,Approved,6200000,
3337,2,Graduate,Yes,9400000,22700000,14,505,4000000,16900000,24700000,11500000,Rejected,57100000,Fair
208,0,Graduate,No,7100000,15400000,18,707,10300000,10800000,19600000,5800000,Approved,46500000,Excellent
2488,0,Not Graduate,Yes,6600000,18500000,16,802,14600000,1100000,21800000,9700000,Approved,47200000,Excellent
459,0,Graduate,No,7400000,20900000,6,635,15600000,14000000,21000000,7200000,Approved,57800000,Good
2541,3,Graduate,Yes,700000,2200000,8,617,1600000,400000,2400000,900000,Approved,5300000,Good
2799,0,Graduate,No,3600000,12300000,2,300,5200000,3000000,14300000,5400000,Approved,27900000,Poor
3629,2,Graduate,Yes,8600000,32500000,4,758,20900000,600000,18000000,6900000,Approved,46400000,Excellent
3226,3,Graduate,No,6200000,14900000,14,567,1200000,9100000,20800000,8800000,Approved,39900000,Fair
3143,5,Not Graduate,Yes,3100000,10900000,12,884,6100000,3700000,12300000,4100000,Approved,26200000,
1884,2,Not Graduate,No,7500000,15400000,8,332,8300000,3100000,23700000,5400000,Rejected,40500000,Poor
1714,0,Not Graduate,No,3100000,10100000,14,376,6400000,2600000,11600000,4300000,Rejected,24900000,Poor
4236,0,Not Graduate,No,3000000,6500000,2,691,7800000,4500000,8900000,2500000,Approved,23700000,Good
2484,5,Not Graduate,No,4700000,17400000,2,523,10600000,7000000,10900000,5200000,Approved,33700000,Fair
553,5,Not Graduate,No,4600000,16200000,12,891,5900000,1200000,10800000,3700000,Approved,21600000,
1440,3,Not Graduate,No,3900000,10500000,20,821,1600000,6300000,11000000,3900000,Approved,22800000,Excellent
2271,3,Graduate,No,7200000,27900000,12,473,21100000,8800000,27800000,8700000,Rejected,66400000,Poor
4061,3,Not Graduate,No,5800000,20600000,20,434,8400000,2700000,22600000,7000000,Rejected,40700000,Poor
1926,0,Graduate,No,7900000,28600000,18,541,400000,3900000,22300000,6700000,Rejected,33300000,Fair
635,1,Not Graduate,No,8400000,29900000,16,476,16100000,2400000,32700000,7500000,Rejected,58700000,Poor
4102,4,Graduate,No,400000,800000,16,685,500000,300000,1300000,600000,Approved,2700000,Good
317,2,Not Graduate,Yes,2400000,4900000,4,888,6400000,4300000,5100000,3400000,Approved,19200000,
3133,2,Graduate,No,3100000,7300000,14,504,3200000,0,7200000,1500000,Rejected,11900000,Fair
3936,4,Graduate,Yes,5900000,11800000,8,479,11000000,1200000,15700000,3900000,Rejected,31800000,Poor
1329,4,Graduate,No,7000000,24500000,18,318,4300000,1700000,16300000,3600000,Rejected,25900000,Poor
428,4,Graduate,Yes,1100000,3600000,14,711,2500000,500000,3600000,600000,Approved,7200000,Excellent
2608,4,Not Graduate,No,5400000,12600000,18,786,300000,2500000,21000000,6600000,Approved,30400000,Excellent
106,3,Not Graduate,Yes,4200000,9700000,16,841,7800000,300000,16700000,5100000,Approved,29900000,Excellent
143,0,Graduate,Yes,5500000,16700000,18,829,5500000,1300000,12800000,5900000,Approved,25500000,Excellent
2170,2,Graduate,No,4600000,14800000,6,410,12900000,6800000,16100000,5800000,Rejected,41600000,Poor
3561,5,Graduate,Yes,6500000,18100000,10,360,15700000,10600000,20200000,6100000,Rejected,52600000,Poor
3503,1,Not Graduate,Yes,3500000,9600000,4,398,1700000,6000000,7900000,4600000,Rejected,20200000,Poor
2242,1,Not Graduate,Yes,1100000,3800000,8,779,600000,1800000,4000000,1600000,Approved,8000000,Excellent
2494,3,Graduate,No,2000000,4200000,6,831,1300000,1700000,6900000,1200000,Approved,11100000,Excellent
2164,4,Not Graduate,No,6700000,18800000,2,749,15600000,7900000,19900000,8600000,Approved,52000000,Excellent
1950,1,Not Graduate,No,6200000,21100000,10,467,15600000,10500000,23500000,5300000,Rejected,54900000,Poor
3963,3,Graduate,Yes,500000,1900000,18,618,-100000,600000,1000000,400000,Approved,1900000,Good
2273,5,Graduate,No,8000000,23100000,20,461,5900000,2400000,29300000,7200000,Rejected,44800000,Poor
2,0,Not Graduate,Yes,4100000,12200000,8,417,2700000,2200000,8800000,3300000,Rejected,17000000,Poor
2400,4,Not Graduate,No,3300000,11800000,2,847,7800000,2400000,12100000,3000000,Approved,25300000,Excellent
4231,2,Not Graduate,No,3700000,13500000,4,820,4700000,1600000,14000000,5300000,Approved,25600000,Excellent
1952,0,Not Graduate,Yes,2500000,6700000,16,569,4500000,3400000,6200000,1300000,Approved,15400000,Fair
2987,3,Graduate,No,3100000,11200000,16,865,3600000,4600000,6600000,4200000,Approved,19000000,
3253,4,Graduate,Yes,6300000,14500000,10,349,3800000,12300000,16500000,5700000,Rejected,38300000,Poor
2551,1,Graduate,No,7400000,19200000,20,415,2200000,4800000,29200000,7000000,Rejected,43200000,Poor
1110,4,Not Graduate,No,5900000,14900000,14,857,2600000,9500000,16000000,3500000,Approved,31600000,
2890,0,Not Graduate,Yes,1800000,6500000,12,728,3500000,0,6100000,1900000,Approved,11500000,Excellent
592,5,Not Graduate,Yes,1500000,4000000,12,350,2900000,1900000,4400000,1200000,Rejected,10400000,Poor
1696,0,Graduate,Yes,7900000,23500000,20,750,16800000,15300000,21200000,4000000,Approved,57300000,Excellent
1577,0,Graduate,Yes,5900000,15100000,10,794,6000000,4300000,14900000,5400000,Approved,30600000,Excellent
2887,2,Not Graduate,Yes,3900000,8300000,18,523,800000,300000,9900000,2300000,Rejected,13300000,Fair
214,5,Not Graduate,No,1900000,7500000,20,715,5100000,2800000,6500000,2800000,Approved,17200000,Excellent
779,1,Graduate,Yes,2400000,8300000,6,684,5500000,3500000,5300000,2300000,Approved,16600000,Good
3363,1,Graduate,No,2100000,8100000,6,817,4600000,2900000,4900000,2900000,Approved,15300000,Excellent
2865,4,Not Graduate,No,3600000,12400000,14,427,10400000,2400000,9100000,2600000,Rejected,24500000,Poor
2044,0,Not Graduate,Yes,4200000,8900000,14,796,3000000,1600000,13300000,4800000,Approved,22700000,Excellent
3815,1,Graduate,No,5600000,11700000,10,774,11000000,4300000,13100000,6500000,Approved,34900000,Excellent
3965,4,Graduate,No,4800000,10800000,12,833,3000000,4000000,16400000,7100000,Approved,30500000,Excellent
2788,5,Not Graduate,Yes,5900000,22600000,18,630,2300000,4200000,16500000,6800000,Approved,29800000,Good
1568,2,Not Graduate,Yes,5600000,20000000,10,367,13700000,5000000,19100000,6000000,Rejected,43800000,Poor
3369,4,Graduate,No,7100000,28300000,6,850,5600000,7100000,26000000,9700000,Approved,48400000,Excellent
3956,2,Graduate,No,6000000,13900000,4,533,3000000,9600000,14600000,4100000,Rejected,31300000,Fair
2659,3,Graduate,No,4300000,8600000,8,881,9100000,5200000,15000000,5500000,Approved,34800000,
4029,0,Graduate,No,3000000,11300000,16,478,5600000,2000000,9800000,2000000,Rejected,19400000,Poor
1344,1,Graduate,No,9100000,31200000,4,508,12800000,11700000,31100000,7800000,Approved,63400000,Fair
2014,1,Graduate,No,7900000,24000000,12,867,20500000,10000000,30700000,9400000,Approved,70600000,
274,1,Graduate,Yes,5900000,16700000,16,308,5800000,8800000,19100000,5300000,Rejected,39000000,Poor
72,5,Graduate,Yes,5300000,18600000,4,386,2700000,9700000,11900000,4200000,Approved,28500000,Poor
1088,3,Not Graduate,Yes,7000000,15200000,2,709,10300000,12500000,20700000,4000000,Approved,47500000,Excellent
395,4,Not Graduate,Yes,2200000,8200000,14,737,5800000,2800000,8200000,1400000,Approved,18200000,Excellent
584,3,Not Graduate,Yes,3600000,13200000,16,557,9800000,4000000,9900000,2100000,Approved,25800000,Fair
1368,0,Graduate,Yes,2400000,5900000,10,650,5100000,3700000,5300000,2300000,Approved,16400000,Good
2981,3,Graduate,No,2100000,8200000,6,754,900000,2900000,4900000,1000000,Approved,9700000,Excellent
3001,1,Not Graduate,Yes,9900000,25700000,2,340,15600000,18800000,29500000,11800000,Rejected,75700000,Poor
4073,3,Graduate,Yes,5300000,17900000,2,580,10200000,6400000,11600000,3600000,Approved,31800000,Fair
2914,4,Not Graduate,Yes,500000,1300000,18,762,1400000,0,1600000,300000,Approved,3300000,Excellent
2587,1,Not Graduate,Yes,9800000,36000000,12,629,28000000,4100000,29800000,11200000,Approved,73100000,Good
1764,0,Graduate,No,2000000,6200000,14,613,100000,1800000,5400000,1300000,Approved,8600000,Good
3454,1,Graduate,Yes,600000,1900000,8,445,1200000,100000,1600000,300000,Rejected,3200000,Poor
1260,2,Graduate,No,1800000,3800000,4,777,5100000,2700000,4600000,1400000,Approved,13800000,Excellent
2254,0,Graduate,Yes,2300000,7900000,10,430,6600000,2800000,8100000,1900000,Rejected,19400000,Poor
527,0,Not Graduate,No,2400000,5000000,14,580,5900000,4400000,5500000,3200000,Approved,19000000,Fair
378,4,Graduate,Yes,9500000,23500000,14,380,22900000,6700000,25100000,7300000,Rejected,62000000,Poor
1560,1,Graduate,Yes,7500000,29800000,18,770,1400000,5200000,28000000,8700000,Approved,43300000,Excellent
2794,4,Graduate,No,8400000,23400000,12,350,18700000,9100000,27500000,6700000,Rejected,62000000,Poor
1964,0,Graduate,No,8400000,24300000,4,785,11900000,10100000,26600000,8500000,Approved,57100000,Excellent
3984,0,Graduate,No,7500000,15900000,2,535,17500000,5700000,23600000,4500000,Rejected,51300000,Fair
349,0,Not Graduate,No,2000000,7000000,6,666,0,1200000,4300000,1400000,Rejected,6900000,Good
2247,3,Graduate,Yes,3300000,10400000,12,816,7100000,6300000,11800000,4900000,Approved,30100000,Excellent
3066,2,Not Graduate,No,2000000,4000000,14,502,4900000,1500000,5400000,1300000,Rejected,13100000,Fair
1710,4,Graduate,No,6300000,15000000,18,750,800000,6500000,15400000,7700000,Approved,30400000,Excellent
1051,0,Not Graduate,Yes,2500000,8800000,14,389,7300000,1400000,8500000,3600000,Rejected,20800000,Poor
591,4,Graduate,Yes,3900000,10600000,2,439,300000,7600000,14800000,2500000,Rejected,25200000,Poor
520,2,Graduate,Yes,500000,1300000,4,427,1400000,500000,1800000,600000,Rejected,4300000,Poor
3595,1,Graduate,Yes,2000000,5600000,14,569,5000000,1100000,7900000,1600000,Approved,15600000,Fair
3012,0,Not Graduate,No,1300000,3900000,16,690,3600000,1700000,4700000,800000,Approved,10800000,Good
1084,2,Not Graduate,No,8600000,21700000,4,429,5500000,10800000,30900000,6000000,Rejected,53200000,Poor
2628,0,Graduate,Yes,900000,3100000,4,355,1700000,100000,3000000,500000,Approved,5300000,Poor
4056,0,Graduate,No,4900000,16300000,14,479,1600000,6400000,18600000,2700000,Rejected,29300000,Poor
1295,4,Not Graduate,No,3900000,10000000,10,530,10900000,200000,12300000,1900000,Rejected,25300000,Fair
1810,0,Graduate,Yes,2900000,10800000,20,694,6400000,200000,10600000,2100000,Approved,19300000,Good
792,4,Graduate,Yes,9300000,35500000,6,547,2800000,17800000,27000000,13900000,Rejected,61500000,Fair
793,4,Graduate,No,6300000,13400000,2,504,10500000,10900000,14500000,9400000,Rejected,45300000,Fair
3115,4,Graduate,No,1100000,3600000,8,693,2400000,1300000,3800000,1500000,Approved,9000000,Good
1981,4,Graduate,Yes,4700000,13000000,6,552,5600000,8300000,11900000,2400000,Approved,28200000,Fair
2851,1,Not Graduate,Yes,1000000,3200000,2,710,100000,200000,3300000,900000,Approved,4500000,Excellent
2475,1,Graduate,Yes,7500000,25000000,18,628,3500000,2200000,21700000,4700000,Approved,32100000,Good
1531,0,Graduate,Yes,8800000,23600000,8,712,400000,11300000,19300000,11100000,Approved,42100000,Excellent
1411,2,Not Graduate,No,9500000,25400000,16,451,19000000,2900000,33800000,11400000,Rejected,67100000,Poor
3251,2,Not Graduate,No,7500000,22400000,14,695,8100000,3900000,15300000,9400000,Approved,36700000,Good
3532,1,Not Graduate,No,5100000,15300000,4,721,7000000,6100000,15300000,5900000,Approved,34300000,Excellent
84,3,Graduate,No,3600000,8600000,20,613,9400000,300000,10300000,3300000,Approved,23300000,Good
3497,5,Not Graduate,No,5000000,12400000,14,315,7400000,8600000,17000000,4000000,Rejected,37000000,Poor
2351,2,Graduate,No,3900000,14700000,16,360,2600000,200000,8300000,2900000,Rejected,14000000,Poor
21,2,Graduate,No,5000000,19400000,12,315,9500000,1600000,18000000,6100000,Rejected,35200000,Poor
3661,5,Not Graduate,No,3800000,10500000,10,759,1800000,6700000,8100000,5300000,Approved,21900000,Excellent
1563,1,Graduate,Yes,7600000,19300000,20,835,5800000,2300000,22000000,8200000,Approved,38300000,Excellent
974,2,Graduate,Yes,1900000,5000000,14,641,1000000,900000,5500000,2400000,Approved,9800000,Good
1711,1,Graduate,No,3100000,7600000,20,346,700000,4600000,8100000,4400000,Rejected,17800000,Poor
3931,4,Graduate,No,9700000,26900000,10,460,11400000,3900000,31400000,9300000,Rejected,56000000,Poor
1099,3,Graduate,Yes,5300000,16900000,2,350,15800000,3100000,14300000,6800000,Approved,40000000,Poor
4159,5,Graduate,No,5600000,20300000,4,772,10600000,6000000,13600000,7600000,Approved,37800000,Excellent
887,5,Not Graduate,Yes,4400000,8900000,4,761,8100000,1000000,14200000,3000000,Approved,26300000,Excellent
4158,0,Graduate,No,2400000,5300000,16,482,5500000,4200000,8400000,2600000,Rejected,20700000,Poor
3732,5,Not Graduate,Yes,8000000,29100000,4,658,10600000,8600000,28800000,4600000,Approved,52600000,Good
3438,3,Not Graduate,Yes,200000,700000,18,526,400000,100000,500000,0,Rejected,1000000,Fair
3759,2,Not Graduate,Yes,6100000,12300000,18,697,14100000,9100000,12600000,3500000,Approved,39300000,Good
738,2,Graduate,Yes,900000,2500000,16,458,-100000,100000,3200000,1100000,Rejected,4300000,Poor
1454,2,Not Graduate,No,4100000,11100000,8,390,800000,3100000,10100000,3400000,Rejected,17400000,Poor
2895,4,Graduate,Yes,4000000,8400000,8,717,7400000,4900000,11900000,4000000,Approved,28200000,Excellent
3938,2,Not Graduate,No,9700000,30200000,14,769,23700000,13600000,26400000,7500000,Approved,71200000,Excellent
2127,4,Graduate,No,5600000,20300000,20,596,5100000,10900000,12700000,7900000,Approved,36600000,Fair
907,2,Graduate,Yes,6400000,24100000,6,592,2500000,6300000,20200000,6000000,Approved,35000000,Fair
3033,3,Graduate,No,500000,1500000,6,392,1400000,200000,1800000,600000,Rejected,4000000,Poor
3269,2,Not Graduate,Yes,7900000,22500000,6,571,8100000,5300000,17900000,8100000,Approved,39400000,Fair
2429,0,Graduate,No,4200000,10300000,10,506,9300000,4500000,12400000,6000000,Rejected,32200000,Fair
948,1,Not Graduate,No,2300000,6600000,18,513,4600000,900000,9000000,1600000,Rejected,16100000,Fair
3515,3,Graduate,Yes,7500000,17900000,2,680,7000000,11800000,25000000,6300000,Approved,50100000,Good
3116,1,Not Graduate,Yes,5600000,13700000,8,491,10100000,3700000,18500000,4200000,Rejected,36500000,Poor
716,5,Not Graduate,No,3900000,14000000,4,708,700000,1800000,15600000,5200000,Approved,23300000,Excellent
2955,0,Not Graduate,Yes,1800000,3900000,2,764,2200000,700000,3500000,1200000,Approved,7600000,Excellent
687,0,Graduate,No,3000000,8400000,10,361,7700000,200000,7300000,1800000,Rejected,17000000,Poor
3809,5,Graduate,No,9200000,34800000,12,802,22000000,11000000,19800000,12500000,Approved,65300000,Excellent
2354,4,Graduate,No,2000000,4300000,8,373,2000000,2700000,7700000,2200000,Rejected,14600000,Poor
2258,4,Graduate,Yes,7900000,26900000,14,446,17900000,7300000,16500000,8200000,Rejected,49900000,Poor
3278,2,Not Graduate,No,7800000,16900000,6,751,17400000,6300000,20400000,11700000,Approved,55800000,Excellent
22,4,Graduate,No,5800000,14000000,16,530,3800000,11300000,22200000,5400000,Rejected,42700000,Fair
886,2,Graduate,No,5200000,13500000,2,777,7000000,5200000,15500000,6100000,Approved,33800000,Excellent
3394,5,Not Graduate,No,300000,600000,4,418,500000,200000,700000,200000,Rejected,1600000,Poor
918,1,Not Graduate,Yes,1500000,5900000,16,400,4200000,2400000,4800000,1500000,Rejected,12900000,Poor
2744,4,Not Graduate,Yes,2900000,8900000,18,827,400000,3400000,11200000,1600000,Approved,16600000,Excellent
3695,0,Graduate,No,1400000,5400000,8,592,4100000,400000,4300000,800000,Approved,9600000,Fair
2808,2,Not Graduate,Yes,1600000,6400000,4,787,1000000,300000,5500000,1100000,Approved,7900000,Excellent
1266,1,Graduate,No,8100000,28400000,6,744,20300000,10500000,21800000,7700000,Approved,60300000,Excellent
484,3,Not Graduate,Yes,2500000,8800000,12,538,4900000,1800000,9100000,3300000,Rejected,19100000,Fair
3521,3,Not Graduate,No,6900000,22700000,4,650,900000,13400000,15500000,6400000,Approved,36200000,Good
3858,4,Graduate,Yes,2800000,5500000,8,875,6900000,4000000,6000000,3300000,Approved,20200000,
278,0,Not Graduate,No,1500000,4900000,12,651,1600000,2800000,4600000,800000,Approved,9800000,Good
989,3,Not Graduate,Yes,800000,2900000,10,644,600000,500000,2900000,400000,Approved,4400000,Good
2085,5,Not Graduate,Yes,6000000,12100000,20,848,13900000,4800000,18000000,3600000,Approved,40300000,Excellent
1246,0,Not Graduate,No,1800000,6600000,10,737,5000000,2000000,6000000,1500000,Approved,14500000,Excellent
2383,3,Graduate,Yes,8700000,33600000,14,314,7700000,10000000,21700000,6200000,Rejected,45600000,Poor
572,0,Graduate,No,4700000,17500000,2,701,5400000,2300000,11700000,7000000,Approved,26400000,Excellent
1436,2,Not Graduate,Yes,8900000,32200000,12,382,0,11300000,20500000,5400000,Rejected,37200000,Poor
994,2,Graduate,No,7600000,28300000,12,800,19700000,14800000,15600000,7800000,Approved,57900000,Excellent
2526,5,Not Graduate,Yes,3900000,8300000,18,600,3900000,600000,10400000,5600000,Approved,20500000,Fair
3783,5,Graduate,Yes,9500000,21700000,16,307,27500000,2700000,28500000,9700000,Rejected,68400000,Poor
586,0,Not Graduate,Yes,1900000,5700000,18,699,5500000,200000,6500000,2000000,Approved,14200000,Good
2683,3,Not Graduate,Yes,900000,2000000,18,772,2300000,700000,3500000,800000,Approved,7300000,Excellent
1350,0,Not Graduate,No,1700000,5700000,12,422,3400000,1100000,6500000,900000,Rejected,11900000,Poor
1008,0,Graduate,No,4400000,10600000,20,653,6800000,4600000,16800000,5400000,Approved,33600000,Good
675,0,Not Graduate,No,200000,300000,6,472,400000,100000,700000,0,Rejected,1200000,Poor
2413,4,Not Graduate,No,9700000,26200000,4,518,26200000,0,22500000,14000000,Rejected,62700000,Fair
448,1,Graduate,Yes,8600000,27900000,20,415,12200000,14800000,27100000,7900000,Rejected,62000000,Poor
2828,0,Not Graduate,Yes,5100000,11600000,10,308,8700000,1300000,10700000,7000000,Rejected,27700000,Poor
3336,0,Graduate,Yes,4600000,12000000,12,493,4500000,700000,16200000,3600000,Rejected,25000000,Poor
2065,0,Graduate,No,6100000,23600000,20,856,3300000,5200000,17700000,6400000,Approved,32600000,
3527,0,Graduate,No,500000,1600000,18,865,1400000,400000,1000000,200000,Approved,3000000,
3381,3,Graduate,No,1300000,2900000,8,733,3800000,1900000,3800000,1800000,Approved,11300000,Excellent
1691,4,Graduate,Yes,1100000,2700000,18,301,2800000,1600000,3300000,1500000,Rejected,9200000,Poor
3683,2,Not Graduate,No,9300000,32300000,4,586,14300000,6400000,37000000,10400000,Approved,68100000,Fair
1248,1,Graduate,Yes,1000000,3200000,4,888,2000000,1500000,2200000,1300000,Approved,7000000,
1986,5,Graduate,Yes,7300000,19600000,10,373,10400000,4700000,19500000,10600000,Rejected,45200000,Poor
295,0,Graduate,No,8800000,20200000,4,433,16000000,4200000,30500000,12400000,Rejected,63100000,Poor
1548,1,Graduate,Yes,9900000,34100000,14,371,24400000,7100000,29300000,6200000,Rejected,67000000,Poor
2013,1,Graduate,Yes,3700000,12400000,12,330,3400000,1000000,10400000,2800000,Rejected,17600000,Poor
589,5,Not Graduate,Yes,1100000,2800000,10,647,2700000,2000000,4300000,1400000,Approved,10400000,Good
2404,1,Not Graduate,No,9300000,27500000,6,364,12200000,13800000,25300000,10800000,Rejected,62100000,Poor
2130,2,Graduate,No,300000,800000,18,819,300000,300000,900000,400000,Approved,1900000,Excellent
3410,5,Graduate,Yes,6700000,25400000,14,820,10300000,8100000,18500000,3900000,Approved,40800000,Excellent
3264,3,Not Graduate,No,9000000,26700000,14,638,5300000,0,31300000,5200000,Approved,41800000,Good
426,0,Graduate,Yes,1100000,2800000,18,431,500000,300000,4300000,1400000,Rejected,6500000,Poor
1055,5,Not Graduate,No,6500000,21600000,10,419,1600000,10900000,22300000,6600000,Rejected,41400000,Poor
3712,2,Graduate,Yes,5600000,19100000,8,350,2700000,1200000,14200000,4200000,Rejected,22300000,Poor
557,4,Not Graduate,Yes,9700000,32300000,18,387,11600000,14300000,20000000,5400000,Rejected,51300000,Poor
3361,5,Not Graduate,No,8300000,20700000,2,537,8400000,14300000,19700000,7800000,Rejected,50200000,Fair
2991,1,Not Graduate,No,3100000,6600000,20,837,4000000,4200000,12300000,4300000,Approved,24800000,Excellent
3954,4,Graduate,No,8400000,28700000,14,878,23400000,8300000,23900000,8600000,Approved,64200000,
3669,3,Not Graduate,No,300000,600000,6,896,300000,400000,600000,400000,Approved,1700000,
3951,4,Not Graduate,No,4400000,17200000,4,563,4100000,3700000,12700000,2900000,Approved,23400000,Fair
3008,3,Graduate,No,1100000,3100000,14,359,1500000,1000000,4000000,1000000,Rejected,7500000,Poor
1194,2,Not Graduate,Yes,2100000,5600000,16,426,400000,300000,7100000,1200000,Rejected,9000000,Poor
1717,1,Graduate,No,2500000,6900000,20,495,4800000,3300000,5700000,3700000,Rejected,17500000,Poor
3017,3,Not Graduate,No,9300000,36600000,6,431,22000000,14600000,32900000,8800000,Rejected,78300000,Poor
4023,2,Not Graduate,No,4300000,8800000,6,512,7200000,6500000,16900000,2700000,Rejected,33300000,Fair
2401,4,Not Graduate,No,8300000,23300000,20,398,18500000,11500000,17100000,9900000,Rejected,57000000,Poor
2140,4,Graduate,Yes,8800000,27100000,2,406,16300000,6200000,26100000,5800000,Approved,54400000,Poor
2384,1,Not Graduate,Yes,2800000,5900000,20,728,1000000,3200000,10300000,1400000,Approved,15900000,Excellent
3742,5,Not Graduate,Yes,6900000,15700000,14,887,13800000,5300000,25200000,4500000,Approved,48800000,
1286,4,Not Graduate,Yes,3100000,8600000,14,427,3100000,3800000,9900000,3700000,Rejected,20500000,Poor
4066,5,Graduate,No,1400000,3400000,6,697,2000000,500000,4600000,1600000,Approved,8700000,Good
2804,0,Graduate,No,6000000,23600000,6,776,13800000,2700000,23400000,8800000,Approved,48700000,Excellent
3560,4,Not Graduate,No,2700000,10700000,6,857,7400000,4200000,8200000,2800000,Approved,22600000,
2088,0,Graduate,Yes,5400000,19500000,16,758,2600000,2700000,18300000,6000000,Approved,29600000,Excellent
1890,5,Graduate,Yes,6900000,18600000,18,307,3500000,4800000,25300000,4200000,Rejected,37800000,Poor
1592,1,Graduate,No,9500000,23000000,10,627,28500000,11500000,21700000,9100000,Approved,70800000,Good
3937,5,Graduate,No,1200000,2400000,14,495,1800000,1800000,4100000,1300000,Rejected,9000000,Poor
2163,3,Not Graduate,No,3400000,8100000,12,385,6100000,4000000,10700000,4000000,Rejected,24800000,Poor
2397,1,Graduate,Yes,2600000,8600000,6,730,800000,2900000,6000000,3100000,Approved,12800000,Excellent
3486,3,Not Graduate,No,2200000,8300000,18,314,1100000,900000,5800000,2000000,Rejected,9800000,Poor
2272,1,Graduate,No,600000,1200000,10,561,900000,300000,1400000,600000,Approved,3200000,Fair
3591,3,Not Graduate,Yes,4000000,11600000,6,539,5900000,2600000,12100000,4700000,Rejected,25300000,Fair
1138,1,Graduate,No,8300000,28900000,12,529,18300000,3900000,32500000,5800000,Rejected,60500000,Fair
3304,3,Not Graduate,No,2000000,5800000,8,799,3000000,3100000,5500000,1000000,Approved,12600000,Excellent
973,3,Graduate,Yes,4400000,15800000,18,779,7200000,5400000,14900000,3600000,Approved,31100000,Excellent
796,4,Not Graduate,No,6100000,22400000,18,351,11800000,5000000,24400000,4800000,Rejected,46000000,Poor
1712,4,Graduate,Yes,6900000,19000000,14,330,9300000,7100000,18800000,8400000,Rejected,43600000,Poor
3685,4,Graduate,No,1300000,4600000,10,312,1800000,600000,3100000,800000,Rejected,6300000,Poor
454,0,Graduate,No,6800000,27000000,4,429,17100000,7600000,21400000,9400000,Approved,55500000,Poor
914,0,Graduate,No,7500000,27300000,20,553,11600000,2800000,26200000,6100000,Approved,46700000,Fair
3948,2,Graduate,No,5300000,16700000,18,339,4600000,3300000,12000000,4100000,Rejected,24000000,Poor
1200,2,Not Graduate,No,300000,600000,2,383,600000,300000,1100000,400000,Rejected,2400000,Poor
1275,1,Graduate,No,5000000,18800000,14,325,13100000,5700000,12800000,4300000,Rejected,35900000,Poor
2376,0,Graduate,Yes,2900000,9700000,2,820,6700000,1600000,9100000,3900000,Approved,21300000,Excellent
38,5,Graduate,Yes,8000000,27200000,6,348,6400000,300000,16700000,7100000,Rejected,30500000,Poor
975,0,Graduate,Yes,5000000,18400000,12,752,14600000,4000000,10500000,6500000,Approved,35600000,Excellent
984,4,Graduate,No,4800000,14000000,2,695,11300000,1700000,15400000,4600000,Approved,33000000,Good
